game_str,play_id,thr_ts,acq_ts,arr_ts,target_base,nth_throw
y1_d064_UEX_RZQ,222,4184798,4184248,4185698,first,2
y1_d064_UEX_RZQ,237,4712598,4711798,4713598,first,1
y1_d064_UEX_RZQ,313,7674898,7672898,7675848,first,1
y1_d065_IAQ_YJD,4,127023,126223,128273,first,1
y1_d065_IAQ_YJD,14,401523,401173,402223,second,1
y1_d065_IAQ_YJD,14,402823,402223,403673,first,2
y1_d065_IAQ_YJD,17,607771,605521,608371,first,1
y1_d065_IAQ_YJD,31,1096521,1094821,1097171,first,1
y1_d065_IAQ_YJD,37,1302621,1300421,1303321,first,1
y1_d065_IAQ_YJD,55,1953021,1952221,1954021,first,1
y1_d065_IAQ_YJD,63,2170321,2168721,2171021,first,1
y1_d065_IAQ_YJD,71,2507121,2505521,2507771,first,1
y1_d065_IAQ_YJD,75,2585221,2583771,2586121,first,1
y1_d065_IAQ_YJD,82,2854621,2852871,2855371,first,1
y1_d065_IAQ_YJD,89,3062621,3061221,3063971,first,1
y1_d065_IAQ_YJD,132,4810871,4810171,4811671,first,1
y1_d065_IAQ_YJD,162,5897671,5896621,5898471,first,1
y1_d065_IAQ_YJD,165,5975221,5973871,5976371,first,1
y1_d065_IAQ_YJD,175,6361271,6359671,6362121,first,1
y1_d065_IAQ_YJD,230,8895521,8894421,8896671,first,1
y1_d065_OWH_QEA,30,964201,962801,965351,first,1
y1_d065_OWH_QEA,36,1117101,1116501,1117951,second,1
y1_d065_OWH_QEA,36,1118501,1117951,1119551,first,2
y1_d065_OWH_QEA,37,1273001,1271951,1273701,first,1
y1_d065_OWH_QEA,49,1661201,1659551,1662151,first,1
y1_d065_OWH_QEA,98,3491851,3490201,3492701,first,1
y1_d065_OWH_QEA,148,5329601,5328801,5330251,second,1
y1_d065_OWH_QEA,148,5330851,5330251,5331701,first,2
y1_d065_OWH_QEA,205,7540651,7538851,7543701,first,1
y1_d065_OWH_QEA,208,7817601,7816951,7818101,second,1
y1_d065_OWH_QEA,208,7818901,7818101,7819701,first,2
y1_d065_OWH_QEA,228,8507251,8505801,8508301,first,1
y1_d065_OWH_QEA,257,9570182,9569832,9570682,second,1
y1_d065_OWH_QEA,257,9571282,9570682,9572282,first,2
y1_d065_OWH_QEA,276,10366732,10365882,10367682,first,1
y1_d065_UEX_RZQ,25,839203,837903,840503,first,1
y1_d065_UEX_RZQ,29,1049653,1048203,1050453,first,1
y1_d065_UEX_RZQ,47,1566353,1564053,1567603,first,1
y1_d065_UEX_RZQ,80,2848753,2847853,2849453,first,1
y1_d065_UEX_RZQ,119,4313553,4312353,4314253,first,1
y1_d065_UEX_RZQ,177,6156803,6155903,6158703,first,1
y1_d065_UEX_RZQ,188,6621953,6620303,6623453,first,1
y1_d065_UEX_RZQ,194,6770903,6769703,6771903,first,1
y1_d065_UEX_RZQ,198,6964403,6963053,6965703,first,1
y1_d065_UEX_RZQ,201,7055453,7054153,7056703,first,1
y1_d065_UEX_RZQ,230,7808853,7807903,7810203,first,1
y1_d065_UEX_RZQ,234,8045553,8044153,8046403,first,1
y1_d065_UEX_RZQ,241,8381953,8380403,8382953,first,1
y1_d066_IAQ_YJD,4,86021,85321,86721,first,1
y1_d066_IAQ_YJD,12,281471,280321,282521,first,1
y1_d066_IAQ_YJD,16,502121,500721,502921,first,1
y1_d066_IAQ_YJD,23,714471,713621,715021,first,1
y1_d066_IAQ_YJD,40,1351571,1350671,1352421,first,1
y1_d066_IAQ_YJD,43,1543971,1542771,1545121,first,1
y1_d066_IAQ_YJD,117,4139671,4138721,4140171,first,1
y1_d066_IAQ_YJD,123,4288721,4287471,4289771,first,1
y1_d066_IAQ_YJD,126,4351821,4351071,4352621,first,1
y1_d066_IAQ_YJD,133,4641171,4639571,4642421,first,1
y1_d066_IAQ_YJD,152,5225421,5224671,5226421,first,1
y1_d066_IAQ_YJD,153,5380171,5379121,5381271,first,1
y1_d066_IAQ_YJD,188,6968321,6967321,6969621,first,1
y1_d066_IAQ_YJD,192,7076871,7075921,7078171,first,1
y1_d066_IAQ_YJD,226,8685321,8684221,8686171,first,1
y1_d066_IAQ_YJD,269,10336371,10335071,10337221,first,1
y1_d066_IAQ_YJD,280,10810721,10809971,10811371,second,1
y1_d066_IAQ_YJD,280,10812071,10811371,10812971,first,2
y1_d066_OWH_QEA,18,530351,529001,531101,first,1
y1_d066_OWH_QEA,55,1796901,1795401,1797651,first,1
y1_d066_OWH_QEA,174,5460651,5458551,5461501,first,1
y1_d066_OWH_QEA,226,7266501,7265851,7267251,first,1
y1_d066_OWH_QEA,242,7865151,7864051,7865801,first,1
y1_d066_OWH_QEA,326,10709351,10708151,10710351,first,1
y1_d066_OWH_QEA,336,11041151,11040401,11044101,first,1
y1_d066_OWH_QEA,341,11159651,11159201,11160151,second,1
y1_d066_OWH_QEA,341,11160901,11160151,11161751,first,2
y1_d066_OWH_QEA,354,11699051,11698301,11699851,second,1
y1_d066_OWH_QEA,354,11700301,11699851,11701251,first,2
y1_d066_OWH_QEA,362,12057651,12057201,12058651,first,1
y1_d067_IAQ_YJD,3,80380,79324,81007,first,1
y1_d067_IAQ_YJD,21,577196,576602,578120,first,1
y1_d067_IAQ_YJD,35,958247,957422,958874,first,1
y1_d067_IAQ_YJD,45,1153442,1152782,1154696,first,1
y1_d067_IAQ_YJD,63,1757541,1756782,1758465,first,1
y1_d067_IAQ_YJD,71,2099058,2098695,2099850,first,1
y1_d067_IAQ_YJD,98,2956564,2954914,2957356,first,1
y1_d067_IAQ_YJD,137,4322501,4321313,4322963,first,1
y1_d067_IAQ_YJD,139,4364478,4363917,4368438,first,1
y1_d067_IAQ_YJD,162,5092491,5091468,5093151,first,1
y1_d067_IAQ_YJD,174,5537068,5536705,5537596,second,1
y1_d067_IAQ_YJD,174,5538256,5537596,5539015,first,2
y1_d067_IAQ_YJD,179,5821396,5820472,5822683,first,1
y1_d067_IAQ_YJD,185,6047743,6045862,6048436,first,1
y1_d067_IAQ_YJD,193,6293824,6292537,6294715,first,1
y1_d067_IAQ_YJD,212,6925247,6924356,6925973,second,1
y1_d067_IAQ_YJD,212,6926600,6925973,6927359,first,2
y1_d067_IAQ_YJD,213,7060514,7059755,7061801,first,1
y1_d067_IAQ_YJD,263,8870335,8869675,8871061,first,1
y1_d067_IAQ_YJD,268,9027844,9026854,9028636,first,1
y1_d067_IAQ_YJD,269,9088531,9087574,9089422,first,1
y1_d067_OWH_QEA,80,2583665,2582615,2584715,first,1
y1_d067_OWH_QEA,88,2913865,2912765,2914965,first,1
y1_d067_OWH_QEA,96,3201365,3200265,3202115,first,1
y1_d067_OWH_QEA,104,3378115,3377765,3378615,first,1
y1_d067_OWH_QEA,117,3863715,3862165,3864515,first,1
y1_d067_OWH_QEA,194,6667165,6665865,6668215,first,1
y1_d067_OWH_QEA,206,7199765,7198215,7201015,first,1
y1_d067_OWH_QEA,247,8611515,8610915,8612015,second,1
y1_d067_OWH_QEA,247,8612615,8612015,8613515,first,2
y1_d067_OWH_QEA,251,8825965,8824815,8826715,first,1
y1_d067_OWH_QEA,278,9831365,9829965,9832065,first,1
y1_d067_OWH_QEA,283,10078215,10076665,10079065,first,1
y1_d067_OWH_QEA,343,12129665,12128615,12130365,first,1
y1_d067_UEX_RZQ,71,2070461,2069861,2071161,first,1
y1_d067_UEX_RZQ,73,2217511,2215761,2218611,first,1
y1_d067_UEX_RZQ,74,2251361,2249561,2252611,first,1
y1_d067_UEX_RZQ,80,2399461,2398561,2400561,first,1
y1_d067_UEX_RZQ,122,3669361,3668161,3670611,first,1
y1_d067_UEX_RZQ,126,3871161,3870511,3871861,first,1
y1_d067_UEX_RZQ,137,4150561,4150311,4151461,first,1
y1_d067_UEX_RZQ,175,5534711,5534261,5535311,first,1
y1_d067_UEX_RZQ,181,5696311,5695161,5697161,first,1
y1_d067_UEX_RZQ,204,6660461,6659961,6661111,second,1
y1_d067_UEX_RZQ,204,6661811,6661111,6662711,first,2
y1_d067_UEX_RZQ,210,6899411,6898511,6900311,first,1
y1_d067_UEX_RZQ,233,7636111,7635361,7637211,first,1
y1_d067_UEX_RZQ,236,7823811,7822411,7824961,first,1
y1_d067_UEX_RZQ,260,8747211,8745511,8747861,first,1
y1_d067_UEX_RZQ,287,9650411,9649911,9651211,first,1
y1_d068_OWH_QEA,60,1876144,1875194,1877494,first,1
y1_d068_OWH_QEA,64,2059244,2057594,2060294,first,1
y1_d068_OWH_QEA,84,2664594,2663944,2665044,second,1
y1_d068_OWH_QEA,84,2665644,2665044,2666544,first,2
y1_d068_OWH_QEA,90,2807344,2805994,2808244,first,1
y1_d068_OWH_QEA,92,2961644,2960944,2962694,first,1
y1_d068_OWH_QEA,111,3533544,3532844,3534194,second,1
y1_d068_OWH_QEA,111,3534694,3534194,3535494,first,2
y1_d068_OWH_QEA,125,4049744,4048794,4051244,first,1
y1_d068_OWH_QEA,164,5251094,5249694,5251994,second,1
y1_d068_OWH_QEA,164,5252494,5251994,5253394,first,2
y1_d068_OWH_QEA,176,5678694,5676994,5679444,first,1
y1_d068_OWH_QEA,182,5872994,5871944,5873894,first,1
y1_d068_OWH_QEA,202,6486094,6484744,6487094,first,1
y1_d068_OWH_QEA,206,6662194,6660444,6663344,first,1
y1_d068_OWH_QEA,227,7469394,7468994,7469894,second,1
y1_d068_OWH_QEA,227,7470694,7469894,7471444,first,2
y1_d068_OWH_QEA,290,9762194,9760794,9763344,first,1
y1_d068_OWH_QEA,339,11700294,11699444,11701194,first,1
y1_d068_OWH_QEA,341,11867394,11866694,11868144,first,1
y1_d068_OWH_QEA,349,12082244,12080494,12083544,first,1
y1_d069_ACN_QEA,46,1731653,1730253,1732503,first,1
y1_d069_ACN_QEA,49,1793003,1791503,1794153,first,1
y1_d069_ACN_QEA,67,2502353,2501353,2503603,first,1
y1_d069_ACN_QEA,84,3236794,3235594,3237544,first,1
y1_d069_ACN_QEA,118,4678044,4677394,4678794,first,1
y1_d069_ACN_QEA,129,5164144,5163744,5164744,first,1
y1_d069_ACN_QEA,146,5798994,5797694,5799594,first,1
y1_d069_ACN_QEA,154,6124194,6123094,6125044,first,1
y1_d070_ACN_QEA,14,286187,284737,287087,first,1
y1_d070_ACN_QEA,68,2020937,2020287,2022087,first,1
y1_d070_ACN_QEA,71,2078887,2078087,2079987,first,1
y1_d070_ACN_QEA,86,2591737,2590337,2592987,first,1
y1_d070_ACN_QEA,96,2916087,2915337,2916987,first,1
y1_d070_ACN_QEA,103,3048687,3047487,3049887,first,1
y1_d070_ACN_QEA,104,3082587,3081887,3083587,first,1
y1_d070_ACN_QEA,113,3469587,3467637,3470737,first,1
y1_d070_ACN_QEA,139,4516737,4515537,4517387,first,1
y1_d070_ACN_QEA,145,4708687,4706687,4709537,first,1
y1_d070_ACN_QEA,160,5291687,5290537,5292837,first,1
y1_d070_ACN_QEA,176,5891887,5890487,5892787,first,1
y1_d070_ACN_QEA,214,7004137,7003187,7004987,first,1
y1_d070_ACN_QEA,227,7480487,7479887,7481087,second,1
y1_d070_ACN_QEA,227,7481587,7481087,7482587,first,2
y1_d070_ACN_QEA,231,7607987,7607087,7608737,first,1
y1_d070_ACN_QEA,239,7955487,7953437,7956437,first,1
y1_d070_ACN_QEA,244,8106287,8104387,8107187,first,1
y1_d070_ACN_QEA,248,8315387,8314187,8316637,first,1
y1_d070_ACN_QEA,305,10171587,10170587,10172737,first,1
y1_d071_ACN_QEA,17,377352,376052,378202,first,1
y1_d071_ACN_QEA,21,501602,500352,502952,first,1
y1_d071_ACN_QEA,136,4348215,4347115,4349615,first,1
y1_d071_ACN_QEA,160,5127615,5126515,5128265,first,1
y1_d071_ACN_QEA,207,6903765,6901815,6904965,first,1
y1_d071_ACN_QEA,215,7231415,7230465,7232215,first,1
y1_d071_ACN_QEA,277,9482919,9482169,9483869,first,1
y1_d071_ACN_QEA,289,9899069,9898369,9899669,second,1
y1_d071_ACN_QEA,289,9900169,9899669,9901119,first,2
y1_d071_ACN_QEA,299,10203969,10203219,10204969,first,1
y1_d071_ACN_QEA,330,11300269,11299619,11300869,second,1
y1_d071_ACN_QEA,330,11301369,11300869,11302269,first,2
y1_d071_ACN_QEA,351,12162569,12161869,12163419,first,1
y1_d071_ACN_QEA,358,12349869,12348469,12350969,first,1
y1_d072_ACN_QEA,48,6536449,6535449,6538299,first,1
y1_d072_ACN_QEA,123,9074999,9073649,9076099,first,1
y1_d072_ACN_QEA,139,9604499,9603749,9605749,first,1
y1_d072_ACN_QEA,166,722949,721199,723899,first,1
y1_d072_ACN_QEA,170,834949,833949,835699,second,1
y1_d072_ACN_QEA,170,836149,835699,837049,first,2
y1_d072_ACN_QEA,175,943649,942099,944699,first,1
y1_d072_ACN_QEA,214,2251549,2250149,2252599,first,1
y1_d072_ACN_QEA,225,2595799,2595049,2596699,first,1
y1_d072_ACN_QEA,229,2673699,2673049,2674749,first,1
y1_d072_ACN_QEA,258,3708099,3707699,3708849,second,1
y1_d072_ACN_QEA,258,3709349,3708849,3710249,first,2
y1_d072_ACN_QEA,281,4379199,4377899,4380499,first,1
y1_d072_ACN_QEA,296,4878599,4876649,4879199,first,1
y1_d072_ACN_QEA,299,5081649,5081099,5082349,first,1
y1_d073_PHS_RZQ,2,69247,68247,70347,first,1
y1_d073_PHS_RZQ,83,2592997,2592397,2593747,first,1
y1_d073_PHS_RZQ,97,3172797,3169997,3173447,first,1
y1_d073_PHS_RZQ,112,3665797,3664697,3667097,first,1
y1_d073_PHS_RZQ,152,5285247,5284297,5285947,first,1
y1_d073_PHS_RZQ,176,6180547,6179947,6181497,first,1
y1_d073_PHS_RZQ,183,6342297,6341147,6343297,first,1
y1_d073_PHS_RZQ,200,7077947,7076547,7078947,first,1
y1_d073_PHS_RZQ,208,7256647,7254497,7257547,first,1
y1_d073_PHS_RZQ,226,8185497,8184047,8186347,home,1
y1_d073_PHS_RZQ,226,8187047,8186347,8187847,first,2
y1_d073_PHS_RZQ,248,8950447,8949547,8951247,first,1
y1_d073_PHS_RZQ,263,9419797,9418897,9420797,first,1
y1_d073_UWE_YJD,68,2089232,2088132,2090382,first,1
y1_d073_UWE_YJD,70,2255182,2254632,2255782,first,1
y1_d073_UWE_YJD,86,2728032,2726982,2729182,first,1
y1_d073_UWE_YJD,92,2859032,2857432,2859782,first,1
y1_d073_UWE_YJD,99,3104582,3104232,3105182,second,1
y1_d073_UWE_YJD,99,3105582,3105182,3106582,first,2
y1_d073_UWE_YJD,109,3305932,3305082,3306682,first,1
y1_d073_UWE_YJD,135,4261882,4260332,4262882,first,1
y1_d073_UWE_YJD,148,4724182,4723632,4724832,second,1
y1_d073_UWE_YJD,148,4725382,4724832,4726182,first,2
y1_d073_UWE_YJD,187,5879232,5877982,5879982,first,1
y1_d073_UWE_YJD,266,8849932,8848732,8851182,first,1
y1_d074_PHS_RZQ,5,109213,108463,110263,first,1
y1_d074_PHS_RZQ,6,148463,146963,149313,first,1
y1_d074_PHS_RZQ,17,403013,401713,404063,first,1
y1_d074_PHS_RZQ,19,564563,563013,565463,first,1
y1_d074_PHS_RZQ,22,634013,633113,634763,first,1
y1_d074_PHS_RZQ,29,812063,810163,812963,first,1
y1_d074_PHS_RZQ,57,1694413,1693613,1695063,second,1
y1_d074_PHS_RZQ,57,1695563,1695063,1696363,first,2
y1_d074_PHS_RZQ,81,2535213,2534613,2535763,second,1
y1_d074_PHS_RZQ,81,2536413,2535763,2537263,first,2
y1_d074_PHS_RZQ,88,2848163,2847313,2848713,first,1
y1_d074_PHS_RZQ,117,3779563,3777663,3780463,first,1
y1_d074_PHS_RZQ,126,3961263,3959963,3962463,first,1
y1_d074_PHS_RZQ,164,5314963,5313613,5316363,first,1
y1_d074_PHS_RZQ,165,5355463,5354663,5356263,first,1
y1_d074_PHS_RZQ,185,6088663,6087563,6089713,first,1
y1_d074_PHS_RZQ,200,6573563,6572763,6574313,second,1
y1_d074_PHS_RZQ,200,6574813,6574313,6575813,first,2
y1_d074_PHS_RZQ,236,8013563,8012013,8014313,first,1
y1_d074_UWE_YJD,2,51126,49976,51726,first,1
y1_d074_UWE_YJD,6,136076,135276,136976,first,1
y1_d074_UWE_YJD,24,664776,663826,665626,first,1
y1_d074_UWE_YJD,35,1005476,1004026,1006326,first,1
y1_d074_UWE_YJD,64,1978976,1977926,1979776,first,1
y1_d074_UWE_YJD,77,2340326,2339776,2340776,second,1
y1_d074_UWE_YJD,77,2341476,2340776,2342226,first,2
y1_d074_UWE_YJD,109,3365026,3363676,3366176,first,1
y1_d074_UWE_YJD,115,3615026,3613676,3615876,first,1
y1_d074_UWE_YJD,131,4040176,4039626,4041126,first,1
y1_d074_UWE_YJD,143,4441426,4439676,4442676,first,1
y1_d074_UWE_YJD,167,5271926,5271276,5272526,first,1
y1_d074_UWE_YJD,171,5340126,5339076,5341126,first,1
y1_d074_UWE_YJD,185,5761276,5760126,5762326,first,1
y1_d074_UWE_YJD,218,6936476,6935176,6937276,first,1
y1_d075_PHS_RZQ,15,605312,604012,605962,first,1
y1_d075_PHS_RZQ,99,3085362,3083512,3086462,first,1
y1_d075_PHS_RZQ,140,4323962,4323462,4324612,second,1
y1_d075_PHS_RZQ,140,4325162,4324612,4325962,first,2
y1_d075_PHS_RZQ,143,4478862,4477212,4480062,first,1
y1_d075_PHS_RZQ,151,4800512,4799812,4801212,second,1
y1_d075_PHS_RZQ,151,4801762,4801212,4802662,first,2
y1_d075_PHS_RZQ,199,6389612,6388112,6390812,first,1
y1_d075_PHS_RZQ,225,7472762,7471862,7473412,first,1
y1_d075_PHS_RZQ,267,8914812,8913462,8915862,first,1
y1_d075_PHS_RZQ,303,10223212,10221762,10224462,first,1
y1_d075_PHS_RZQ,321,10893512,10891862,10894362,first,1
y1_d075_UWE_YJD,10,264230,262930,265130,first,1
y1_d075_UWE_YJD,20,613680,612580,614580,first,1
y1_d075_UWE_YJD,33,986080,985130,987230,first,1
y1_d075_UWE_YJD,46,1419180,1418530,1420380,first,1
y1_d075_UWE_YJD,90,2893980,2891830,2894680,first,1
y1_d075_UWE_YJD,101,3137680,3136880,3138330,first,1
y1_d075_UWE_YJD,129,4224880,4223480,4226130,first,1
y1_d075_UWE_YJD,135,4352480,4351680,4353880,first,1
y1_d075_UWE_YJD,140,4572880,4571380,4574080,first,1
y1_d075_UWE_YJD,143,4651930,4650880,4652930,first,1
y1_d075_UWE_YJD,162,5344980,5343730,5346380,first,1
y1_d075_UWE_YJD,177,5972080,5970730,5972580,first,1
y1_d075_UWE_YJD,198,6583730,6582380,6584880,first,1
y1_d075_UWE_YJD,202,6798580,6798030,6799780,first,1
y1_d075_UWE_YJD,221,7305930,7304680,7306580,second,1
y1_d075_UWE_YJD,221,7307180,7306580,7307880,first,2
y1_d075_UWE_YJD,225,7602880,7601730,7604430,first,1
y1_d075_UWE_YJD,239,8025530,8024580,8026580,first,1
y1_d075_UWE_YJD,246,8190580,8189530,8191930,first,1
y1_d075_UWE_YJD,267,8952230,8951730,8953380,first,1
y1_d076_GAX_YJD,48,1485688,1485388,1486088,second,1
y1_d076_GAX_YJD,48,1486788,1486088,1487488,first,2
y1_d076_GAX_YJD,54,1807888,1806288,1809088,first,1
y1_d076_GAX_YJD,99,3396588,3395988,3398188,first,1
y1_d076_GAX_YJD,118,3986988,3985838,3987488,first,1
y1_d076_GAX_YJD,138,4744438,4743288,4745138,first,1
y1_d076_GAX_YJD,147,5217038,5216488,5217788,first,1
y1_d076_GAX_YJD,162,5705388,5703838,5706338,first,1
y1_d076_GAX_YJD,163,5747688,5746388,5748938,first,1
y1_d076_GAX_YJD,178,6218688,6217938,6220388,first,1
y1_d076_GAX_YJD,196,6941088,6939488,6942188,first,1
y1_d076_GAX_YJD,207,7320638,7319388,7321588,first,1
y1_d076_GAX_YJD,238,8435338,8434688,8436888,first,1
y1_d077_GAX_YJD,14,420414,419264,421064,first,1
y1_d077_GAX_YJD,43,1420064,1418514,1421264,first,1
y1_d077_GAX_YJD,92,3013264,3012014,3014164,first,1
y1_d077_GAX_YJD,102,3322364,3321814,3323564,first,1
y1_d077_GAX_YJD,105,3390664,3390064,3391614,first,1
y1_d077_GAX_YJD,115,3739314,3738464,3740264,first,1
y1_d077_GAX_YJD,128,4186614,4185814,4187364,first,1
y1_d077_GAX_YJD,135,4429664,4428964,4430414,home,1
y1_d077_GAX_YJD,135,4431314,4430414,4432114,first,2
y1_d077_GAX_YJD,142,4724764,4723464,4725614,first,1
y1_d077_GAX_YJD,172,5854964,5854014,5855914,first,1
y1_d077_GAX_YJD,176,5948414,5946764,5949464,first,1
y1_d077_GAX_YJD,208,7237764,7236814,7238714,first,1
y1_d077_GAX_YJD,222,7749464,7748614,7750314,first,1
y1_d077_GAX_YJD,236,8232614,8232114,8233314,second,1
y1_d077_GAX_YJD,236,8234014,8233314,8234864,first,2
y1_d078_GAX_YJD,16,365118,363968,366118,first,1
y1_d078_GAX_YJD,21,625918,624568,626768,first,1
y1_d078_GAX_YJD,37,1158368,1157268,1159118,first,1
y1_d078_GAX_YJD,87,2824968,2824068,2826018,first,1
y1_d078_GAX_YJD,99,3240968,3240168,3242068,first,1
y1_d078_GAX_YJD,134,4499568,4498768,4500868,first,1
y1_d078_GAX_YJD,136,4555068,4553618,4555718,first,1
y1_d078_GAX_YJD,146,4974368,4973318,4975568,first,1
y1_d078_GAX_YJD,152,5227518,5226468,5228768,first,1
y1_d078_GAX_YJD,172,5983318,5982518,5984818,first,1
y1_d078_GAX_YJD,201,7042918,7041718,7044168,first,1
y1_d078_GAX_YJD,269,9960968,9959918,9961568,first,1
y1_d078_GAX_YJD,275,10260318,10259418,10261668,first,1
y1_d079_FBP_QEA,6,85446,83546,86646,first,1
y1_d079_FBP_QEA,9,155846,155146,156946,first,1
y1_d079_FBP_QEA,53,1558546,1557896,1559246,second,1
y1_d079_FBP_QEA,53,1559946,1559246,1560646,first,2
y1_d079_FBP_QEA,56,1668296,1667146,1668996,first,1
y1_d079_FBP_QEA,70,2129546,2129046,2130096,first,1
y1_d079_FBP_QEA,76,2413996,2412546,2414996,first,1
y1_d079_FBP_QEA,106,3291846,3291546,3292396,second,1
y1_d079_FBP_QEA,106,3292796,3292396,3293596,first,2
y1_d079_FBP_QEA,108,3374596,3372696,3375396,first,1
y1_d079_FBP_QEA,125,3894146,3893146,3895196,first,1
y1_d079_FBP_QEA,137,4416596,4414796,4417296,first,1
y1_d079_FBP_QEA,140,4535196,4533946,4536146,first,1
y1_d079_FBP_QEA,152,4904296,4902896,4905046,first,1
y1_d079_FBP_QEA,189,6056146,6055496,6056696,first,1
y1_d079_FBP_QEA,194,6188146,6186496,6189146,first,1
y1_d079_FBP_QEA,201,6513096,6511996,6514246,first,1
y1_d079_FBP_QEA,243,8008446,8007846,8009496,first,1
y1_d079_FBP_QEA,260,8567346,8566596,8569096,first,1
y1_d079_FBP_QEA,272,8965646,8964496,8966896,first,1
y1_d079_FBP_QEA,295,9710696,9709496,9711896,first,1
y1_d079_FBP_QEA,299,9789646,9788246,9790696,first,1
y1_d079_FBP_QEA,320,10597096,10596396,10597996,first,1
y1_d079_FBP_QEA,331,10951596,10950446,10952746,first,1
y1_d079_PVJ_RZQ,5,101616,100916,102716,first,1
y1_d079_PVJ_RZQ,7,152266,151816,152866,first,1
y1_d079_PVJ_RZQ,21,479466,478666,480266,first,1
y1_d079_PVJ_RZQ,31,819066,817616,819666,first,1
y1_d079_PVJ_RZQ,57,1553816,1552666,1554816,first,1
y1_d079_PVJ_RZQ,88,4475666,4475266,4476116,second,1
y1_d079_PVJ_RZQ,88,4476666,4476116,4477666,first,2
y1_d079_PVJ_RZQ,114,5305666,5304866,5306666,first,1
y1_d079_PVJ_RZQ,115,5442516,5441516,5444016,first,1
y1_d079_PVJ_RZQ,145,8301816,8299316,8302616,first,1
y1_d079_PVJ_RZQ,154,8482066,8481416,8483016,first,1
y1_d079_PVJ_RZQ,161,8768566,8767316,8769866,first,1
y1_d079_PVJ_RZQ,173,9306016,9305116,9307216,first,1
y1_d079_PVJ_RZQ,179,9442066,9441716,9442666,second,1
y1_d079_PVJ_RZQ,179,9443266,9442666,9444166,first,2
y1_d079_PVJ_RZQ,183,9663216,9662266,9664266,first,1
y1_d079_PVJ_RZQ,187,9751316,9750416,9752166,first,1
y1_d079_PVJ_RZQ,192,9953816,9952616,9954866,first,1
y1_d079_PVJ_RZQ,195,10030766,10030116,10031816,first,1
y1_d079_PVJ_RZQ,211,10651816,10651016,10652816,first,1
y1_d079_PVJ_RZQ,216,10752716,10751766,10753866,first,1
y1_d079_PVJ_RZQ,224,11013866,11012516,11014716,first,1
y1_d079_PVJ_RZQ,229,11253166,11252316,11253966,first,1
y1_d079_PVJ_RZQ,237,11448366,11447116,11449366,first,1
y1_d079_PVJ_RZQ,243,11608666,11606216,11609666,first,1
y1_d080_FBP_QEA,67,1742162,1741262,1743112,second,1
y1_d080_FBP_QEA,67,1743612,1743112,1744512,first,2
y1_d080_FBP_QEA,79,2240212,2238762,2241462,first,1
y1_d080_FBP_QEA,94,2777462,2776212,2778612,first,1
y1_d080_FBP_QEA,129,3817462,3816662,3818762,first,1
y1_d080_FBP_QEA,132,4050812,4049512,4052062,first,1
y1_d080_FBP_QEA,144,4518212,4517462,4519362,first,1
y1_d080_FBP_QEA,149,4706562,4705262,4707312,first,1
y1_d080_FBP_QEA,157,4997262,4995962,4998062,first,1
y1_d080_FBP_QEA,162,5092762,5091812,5093962,first,1
y1_d080_FBP_QEA,177,5690012,5688512,5690762,first,1
y1_d080_FBP_QEA,179,5745562,5742962,5746612,first,1
y1_d080_FBP_QEA,205,6549662,6548312,6550512,first,1
y1_d080_FBP_QEA,208,6615062,6613912,6616112,first,1
y1_d080_FBP_QEA,255,8194562,8193712,8195462,first,1
y1_d080_FBP_QEA,271,8694862,8693362,8695612,first,1
y1_d080_FBP_QEA,310,10091662,10090162,10092562,first,1
y1_d080_PVJ_RZQ,4,100610,99960,101360,first,1
y1_d080_PVJ_RZQ,14,343310,342310,344010,first,1
y1_d080_PVJ_RZQ,20,586260,584360,587110,first,1
y1_d080_PVJ_RZQ,27,730060,729360,731460,first,1
y1_d080_PVJ_RZQ,82,2329810,2329010,2330960,first,1
y1_d080_PVJ_RZQ,87,2587660,2586360,2588460,first,1
y1_d080_PVJ_RZQ,94,2759710,2758460,2760960,first,1
y1_d080_PVJ_RZQ,165,5061960,5060810,5062910,first,1
y1_d080_PVJ_RZQ,242,7873760,7873060,7874560,second,1
y1_d080_PVJ_RZQ,242,7875160,7874560,7876110,first,2
y1_d080_PVJ_RZQ,271,8892110,8891160,8893210,first,1
y1_d080_PVJ_RZQ,280,9083210,9082060,9084010,first,1
y1_d080_PVJ_RZQ,281,9248460,9247360,9249610,first,1
y1_d080_PVJ_RZQ,299,9871360,9869960,9872460,first,1
y1_d081_FBP_QEA,71,2153569,2152619,2154469,first,1
y1_d081_FBP_QEA,86,2591419,2589619,2592219,first,1
y1_d081_FBP_QEA,106,3220269,3219319,3221219,first,1
y1_d081_FBP_QEA,108,3389019,3387719,3390019,first,1
y1_d081_FBP_QEA,124,3967519,3966469,3968769,first,1
y1_d081_FBP_QEA,136,4385219,4384369,4386319,first,1
y1_d081_FBP_QEA,160,5122669,5121519,5123319,first,1
y1_d081_FBP_QEA,162,5186819,5185319,5188119,first,1
y1_d081_FBP_QEA,170,5522519,5521319,5523519,first,1
y1_d081_FBP_QEA,173,5589519,5588769,5590669,first,1
y1_d081_FBP_QEA,190,6155369,6154669,6155969,second,1
y1_d081_FBP_QEA,190,6156969,6155969,6157769,first,2
y1_d081_FBP_QEA,193,6248769,6248069,6249619,first,1
y1_d081_FBP_QEA,203,6612819,6611469,6613519,first,1
y1_d081_FBP_QEA,204,6646469,6645419,6647319,first,1
